,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,FROM_YEAR,GAMES_PLAYED_FLAG,PERSON_ID,PLAYERCODE,ROSTERSTATUS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_CODE,TEAM_ID,TEAM_NAME,TO_YEAR
1210,Greg Foster,"Foster, Greg",1990,Y,323,greg_foster,0,,,,0,,2002
1211,Jeff Foster,"Foster, Jeff",1999,Y,1902,jeff_foster,0,,,,0,,2011
1212,Rod Foster,"Foster, Rod",1983,Y,76742,HISTADD_rod_foster,0,,,,0,,1985
1213,Antonis Fotsis,"Fotsis, Antonis",2001,Y,2238,antonis_fotsis,0,,,,0,,2001
1214,Evan Fournier,"Fournier, Evan",2012,Y,203095,evan_fournier,1,ORL,Orlando,magic,1610612753,Magic,2017
1215,Larry Foust,"Foust, Larry",1950,Y,76744,HISTADD_larry_foust,0,,,,0,,1961
1216,Jerry Fowler,"Fowler, Jerry",1951,Y,76745,HISTADD_jerry_fowler,0,,,,0,,1951
1217,Tremaine Fowlkes,"Fowlkes, Tremaine",2001,Y,1762,tremaine_fowlkes,0,,,,0,,2004
1218,De'Aaron Fox,"Fox, De'Aaron",2017,Y,1628368,de'aaron_fox,0,,,,0,,2017
1219,Harold Fox,"Fox, Harold",1972,Y,76746,HISTADD_harold_fox,0,,,,0,,1972
1220,Jim Fox,"Fox, Jim",1967,Y,76747,HISTADD_jim_fox,0,,,,0,,1976
1221,Rick Fox,"Fox, Rick",1991,Y,296,rick_fox,0,,,,0,,2003
1222,Randy Foye,"Foye, Randy",2006,Y,200751,randy_foye,1,OKC,Oklahoma City,thunder,1610612760,Thunder,2016
1223,Adonal Foyle,"Foyle, Adonal",1997,Y,1502,adonal_foyle,0,,,,0,,2009
1224,Richie Frahm,"Frahm, Richie",2002,Y,2499,richie_frahm,0,,,,0,,2007
1225,Steve Francis,"Francis, Steve",1999,Y,1883,steve_francis,0,,,,0,,2007
1226,Tellis Frank,"Frank, Tellis",1987,Y,76748,HISTADD_tellis_frank,0,,,,0,,1993
1227,Nat Frankel,"Frankel, Nat",1946,Y,76749,HISTADD_nat_frankel,0,,,,0,,1946
1228,Jamaal Franklin,"Franklin, Jamaal",2013,Y,203479,jamaal_franklin,0,,,,0,,2014
1229,Tim Frazier,"Frazier, Tim",2014,Y,204025,tim_frazier,1,NOP,New Orleans,pelicans,1610612740,Pelicans,2017
1230,Walt Frazier,"Frazier, Walt",1967,Y,76750,HISTADD_walt_frazier,0,,,,0,,1979
1231,Will Frazier,"Frazier, Will",1965,Y,76751,HISTADD_will_frazier,0,,,,0,,1965
1232,Anthony Frederick,"Frederick, Anthony",1988,Y,76752,HISTADD_anthony_frederick,0,,,,0,,1991
1233,Jimmer Fredette,"Fredette, Jimmer",2011,Y,202690,jimmer_fredette,0,,,,0,,2015
1234,World Free,"Free, World",1975,Y,76753,HISTADD_world_b_free,0,,,,0,,1987
1235,Joel Freeland,"Freeland, Joel",2012,Y,200777,joel_freeland,0,,,,0,,2014
1236,Donnie Freeman,"Freeman, Donnie",1975,Y,76754,HISTADD_donnie_freeman,0,,,,0,,1975
1237,Gary Freeman,"Freeman, Gary",1970,Y,76755,HISTADD_gary_freeman,0,,,,0,,1970
1238,Rod Freeman,"Freeman, Rod",1973,Y,76756,HISTADD_rod_freeman,0,,,,0,,1973
1239,Matt Freije,"Freije, Matt",2004,Y,2782,matt_freije,0,,,,0,,2006
1240,Frido Frey,"Frey, Frido",1946,Y,76757,HISTADD_frido_frey,0,,,,0,,1946
1241,Larry Friend,"Friend, Larry",1957,Y,76758,HISTADD_larry_friend,0,,,,0,,1957
1242,Pat Frink,"Frink, Pat",1968,Y,76759,HISTADD_pat_frink,0,,,,0,,1968
1243,Jim Fritsche,"Fritsche, Jim",1953,Y,76760,HISTADD_jim_fritsche,0,,,,0,,1954
1244,Channing Frye,"Frye, Channing",2005,Y,101112,channing_frye,1,CLE,Cleveland,cavaliers,1610612739,Cavaliers,2017
1245,Bernie Fryer,"Fryer, Bernie",1973,Y,76761,HISTADD_bernie_fryer,0,,,,0,,1974
1246,Frank Fucarino,"Fucarino, Frank",1946,Y,76762,HISTADD_frank_fucarino,0,,,,0,,1946
1247,Herm Fuetsch,"Fuetsch, Herm",1947,Y,76763,HISTADD_dutch_fuetsch,0,,,,0,,1947
1248,Joe Fulks,"Fulks, Joe",1946,Y,76764,HISTADD_joe_fulks,0,,,,0,,1953
1249,Hiram Fuller,"Fuller, Hiram",2003,Y,2673,hiram_fuller,0,,,,0,,2003
1250,Todd Fuller,"Fuller, Todd",1996,Y,957,todd_fuller,0,,,,0,,2000
1251,Tony Fuller,"Fuller, Tony",1980,Y,76765,HISTADD_tony_fuller,0,,,,0,,1980
1252,Markelle Fultz,"Fultz, Markelle",2017,Y,1628365,markelle_fultz,0,,,,0,,2017
1253,Lawrence Funderburke,"Funderburke, Lawrence",1997,Y,1444,lawrence_funderburke,0,,,,0,,2004
1254,Terry Furlow,"Furlow, Terry",1976,Y,76767,HISTADD_terry_furlow,0,,,,0,,1979
1255,Billy Gabor,"Gabor, Billy",1949,Y,76768,HISTADD_billy_gabor,0,,,,0,,1954
1256,Dan Gadzuric,"Gadzuric, Dan",2002,Y,2429,dan_gadzuric,0,,,,0,,2011
1257,Tony Gaffney,"Gaffney, Tony",2009,Y,202070,tony_gaffney,0,,,,0,,2009
1258,Deng Gai,"Gai, Deng",2005,Y,101184,deng_gai,0,,,,0,,2005
1259,Elmer R. Gainer,"Gainer, Elmer R.",1947,Y,76769,HISTADD_elmer_gainer,0,,,,0,,1949
1260,Corey Gaines,"Gaines, Corey",1988,Y,76770,HISTADD_corey_gaines,0,,,,0,,1994
1261,Reece Gaines,"Gaines, Reece",2003,Y,2558,reece_gaines,0,,,,0,,2005
1262,Sundiata Gaines,"Gaines, Sundiata",2009,Y,202178,sundiata_gaines,0,,,,0,,2011
1263,Mike Gale,"Gale, Mike",1976,Y,76771,HISTADD_mike_gale,0,,,,0,,1981
1264,Chad Gallagher,"Gallagher, Chad",1993,Y,76772,HISTADD_chad_gallagher,0,,,,0,,1993
1265,Harry Gallatin,"Gallatin, Harry",1948,Y,76773,HISTADD_harry_gallatin,0,,,,0,,1957
1266,Danilo Gallinari,"Gallinari, Danilo",2008,Y,201568,danilo_gallinari,1,DEN,Denver,nuggets,1610612743,Nuggets,2017
1267,Langston Galloway,"Galloway, Langston",2014,Y,204038,langston_galloway,1,NYK,New York,knicks,1610612752,Knicks,2017
1268,Dave Gambee,"Gambee, Dave",1958,Y,76774,HISTADD_dave_gambee,0,,,,0,,1969
1269,Kevin Gamble,"Gamble, Kevin",1987,Y,333,kevin_gamble,0,,,,0,,1996
1270,Bob Gantt,"Gantt, Bob",1946,Y,76776,HISTADD_bob_gantt,0,,,,0,,1946
1271,Jorge Garbajosa,"Garbajosa, Jorge",2006,Y,200816,jorge_garbajosa,0,,,,0,,2007
1272,Ruben Garces,"Garces, Ruben",2000,Y,2092,ruben_garces,0,,,,0,,2000
1273,Alex Garcia,"Garcia, Alex",2003,Y,2682,alex_garcia,0,,,,0,,2004
1274,Francisco Garcia,"Garcia, Francisco",2005,Y,101128,francisco_garcia,0,,,,0,,2014
1275,Earl Gardner,"Gardner, Earl",1948,Y,76778,HISTADD_red_gardner,0,,,,0,,1948
1276,Thomas Gardner,"Gardner, Thomas",2007,Y,201242,thomas_gardner,0,,,,0,,2008
1277,Vern Gardner,"Gardner, Vern",1949,Y,76779,HISTADD_vern_gardner,0,,,,0,,1951
1278,Jack Garfinkel,"Garfinkel, Jack",1946,Y,76780,HISTADD_dutch_garfinkel,0,,,,0,,1948
1279,Patricio Garino,"Garino, Patricio",2016,Y,1627868,patricio_garino,0,,,,0,,2016
1280,Gary Garland,"Garland, Gary",1979,Y,76781,HISTADD_gary_garland,0,,,,0,,1979
1281,Winston Garland,"Garland, Winston",1987,Y,76782,HISTADD_winston_garland,0,,,,0,,1994
1282,Dick Garmaker,"Garmaker, Dick",1955,Y,76783,HISTADD_dick_garmaker,0,,,,0,,1960
1283,Chris Garner,"Garner, Chris",1997,Y,1612,chris_garner,0,,,,0,,2000
1284,Bill Garnett,"Garnett, Bill",1982,Y,76785,HISTADD_bill_garnett,0,,,,0,,1985
1285,Kevin Garnett,"Garnett, Kevin",1995,Y,708,kevin_garnett,1,MIN,Minnesota,timberwolves,1610612750,Timberwolves,2015
1286,Marlon Garnett,"Garnett, Marlon",1998,Y,1831,marlon_garnett,0,,,,0,,1998
1287,Calvin Garrett,"Garrett, Calvin",1980,Y,76786,HISTADD_calvin_garrett,0,,,,0,,1983
1288,Dean Garrett,"Garrett, Dean",1996,Y,1051,dean_garrett,0,,,,0,,2001
1289,Diante Garrett,"Garrett, Diante",2012,Y,203197,diante_garrett,0,,,,0,,2013
1290,Eldo Garrett,"Garrett, Eldo",1969,Y,76788,HISTADD_dick_garrett,0,,,,0,,1973
1291,Rowland Garrett,"Garrett, Rowland",1972,Y,76789,HISTADD_rowland_garrett,0,,,,0,,1976
1292,Tom Garrick,"Garrick, Tom",1988,Y,76790,HISTADD_tom_garrick,0,,,,0,,1991
1293,John Garris,"Garris, John",1983,Y,76791,HISTADD_john_garris,0,,,,0,,1983
1294,Kiwane Garris,"Garris, Kiwane",1997,Y,1619,kiwane_garris,0,,,,0,,2002
1295,Pat Garrity,"Garrity, Pat",1998,Y,1727,pat_garrity,0,,,,0,,2007
1296,Jim Garvin,"Garvin, Jim",1973,Y,76793,HISTADD_jim_garvin,0,,,,0,,1973
1297,Marc Gasol,"Gasol, Marc",2008,Y,201188,marc_gasol,1,MEM,Memphis,grizzlies,1610612763,Grizzlies,2017
1298,Pau Gasol,"Gasol, Pau",2001,Y,2200,pau_gasol,1,CHI,Chicago,bulls,1610612741,Bulls,2017
1299,Frank Gates,"Gates, Frank",1949,Y,76794,HISTADD_needle_gates,0,,,,0,,1949
1300,Chris Gatling,"Gatling, Chris",1991,Y,423,chris_gatling,0,,,,0,,2001
1301,Kenny Gattison,"Gattison, Kenny",1986,Y,930,kenny_gattison,0,,,,0,,1995
1302,Rudy Gay,"Gay, Rudy",2006,Y,200752,rudy_gay,1,SAC,Sacramento,kings,1610612758,Kings,2017
1303,Ed Gayda,"Gayda, Ed",1950,Y,76797,HISTADD_ed_gayda,0,,,,0,,1950
1304,Andrew Gaze,"Gaze, Andrew",1993,Y,1845,andrew_gaze,0,,,,0,,1998
1305,Michael Gbinije,"Gbinije, Michael",2016,Y,1627771,michael_gbinije,0,,,,0,,2016
1306,Reggie Geary,"Geary, Reggie",1996,Y,1002,reggie_geary,0,,,,0,,1997
1307,Alonzo Gee,"Gee, Alonzo",2009,Y,202087,alonzo_gee,1,NOP,New Orleans,pelicans,1610612740,Pelicans,2016
1308,Matt Geiger,"Geiger, Matt",1992,Y,761,matt_geiger,0,,,,0,,2001
1309,Mickael Gelabale,"Gelabale, Mickael",2006,Y,101153,mickael_gelabale,0,,,,0,,2012
1310,Devean George,"George, Devean",1999,Y,1904,devean_george,0,,,,0,,2009
1311,Jack George,"George, Jack",1953,Y,76800,HISTADD_jack_george,0,,,,0,,1960
1312,Paul George,"George, Paul",2010,Y,202331,paul_george,1,IND,Indiana,pacers,1610612754,Pacers,2017
1313,Tate George,"George, Tate",1990,Y,76801,HISTADD_tate_george,0,,,,0,,1994
1314,Marcus Georges-Hunt,"Georges-Hunt, Marcus",2016,Y,1627875,marcus_georges-hunt,0,,,,0,,2017
1315,Gus Gerard,"Gerard, Gus",1976,Y,76802,HISTADD_gus_gerard,0,,,,0,,1980
1316,Derrick Gervin,"Gervin, Derrick",1989,Y,76803,HISTADD_derrick_gervin,0,,,,0,,1990
1317,George Gervin,"Gervin, George",1976,Y,76804,HISTADD_george_gervin,0,,,,0,,1985
1318,Gorham Getchell,"Getchell, Gorham",1946,Y,76805,HISTADD_gorham_getchell,0,,,,0,,1946
1319,John Gianelli,"Gianelli, John",1972,Y,76806,HISTADD_john_gianelli,0,,,,0,,1979
1320,Dick Gibbs,"Gibbs, Dick",1971,Y,76807,HISTADD_dick_gibbs,0,,,,0,,1975
1321,Daniel Gibson,"Gibson, Daniel",2006,Y,200789,daniel_gibson,0,,,,0,,2012
1322,Dee Gibson,"Gibson, Dee",1949,Y,76808,HISTADD_gibby_gibson,0,,,,0,,1949
1323,Jonathan Gibson,"Gibson, Jonathan",2016,Y,1626780,jonathan_gibson,0,,,,0,,2017
1324,Mel Gibson,"Gibson, Mel",1963,Y,76809,HISTADD_mel_gibson,0,,,,0,,1963
1325,Mike Gibson,"Gibson, Mike",1983,Y,76810,HISTADD_mike_gibson,0,,,,0,,1985
1326,Taj Gibson,"Gibson, Taj",2009,Y,201959,taj_gibson,1,CHI,Chicago,bulls,1610612741,Bulls,2017
1327,Ward Gibson,"Gibson, Ward",1949,Y,76811,HISTADD_hoot_gibson,0,,,,0,,1949
1328,J.R. Giddens,"Giddens, J.R.",2008,Y,201592,j.r._giddens,0,,,,0,,2009
1329,Trey Gilder,"Gilder, Trey",2009,Y,201821,trey_gilder,0,,,,0,,2009
1330,Harry Giles III,"Giles III, Harry",2017,N,1628385,harry_giles,0,,,,0,,2017
1331,Eddie Gill,"Gill, Eddie",2000,Y,2109,eddie_gill,0,,,,0,,2008
1332,Kendall Gill,"Gill, Kendall",1990,Y,383,kendall_gill,0,,,,0,,2004
1333,Ben Gillery,"Gillery, Ben",1988,Y,76812,HISTADD_ben_gillery,0,,,,0,,1988
1334,Gene Gillette,"Gillette, Gene",1946,Y,76813,HISTADD_gene_gillette,0,,,,0,,1946
1335,Armen Gilliam,"Gilliam, Armen",1987,Y,288,armen_gilliam,0,,,,0,,1999
1336,Herm Gilliam,"Gilliam, Herm",1969,Y,76815,HISTADD_herm_gilliam,0,,,,0,,1976
1337,Artis Gilmore,"Gilmore, Artis",1976,Y,600014,HISTADD_artis_gilmore,0,,,,0,,1987
1338,Walt Gilmore,"Gilmore, Walt",1970,Y,76817,HISTADD_walt_gilmore,0,,,,0,,1970
1339,Chuck Gilmur,"Gilmur, Chuck",1946,Y,76818,HISTADD_chuck_gilmur,0,,,,0,,1950
1340,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,manu_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2017
1341,Gordan Giricek,"Giricek, Gordan",2002,Y,1921,gordan_giricek,0,,,,0,,2007
1342,Jack Givens,"Givens, Jack",1978,Y,76819,HISTADD_goose_givens,0,,,,0,,1979
1343,Mickell Gladness,"Gladness, Mickell",2011,Y,202148,mickell_gladness,0,,,,0,,2011
1344,George Glamack,"Glamack, George",1948,Y,76820,HISTADD_blindbomber_glamack,0,,,,0,,1948
1345,Gerald Glass,"Glass, Gerald",1990,Y,76821,HISTADD_gerald_glass,0,,,,0,,1995
1346,Mike Glenn,"Glenn, Mike",1977,Y,76822,HISTADD_mike_glenn,0,,,,0,,1986
1347,Norman Glick,"Glick, Norman",1949,Y,76823,HISTADD_normie_glick,0,,,,0,,1949
1348,Georgi Glouchkov,"Glouchkov, Georgi",1985,Y,76824,HISTADD_georgi_glouchkov,0,,,,0,,1985
1349,Clarence Glover,"Glover, Clarence",1971,Y,76825,HISTADD_clarence_glover,0,,,,0,,1971
1350,Dion Glover,"Glover, Dion",1999,Y,1901,dion_glover,0,,,,0,,2004
1351,Andreas Glyniadakis,"Glyniadakis, Andreas",2006,Y,2601,andreas_glyniadakis,0,,,,0,,2006
1352,Mike Gminski,"Gminski, Mike",1980,Y,76826,HISTADD_mike_gminski,0,,,,0,,1993
1353,Rudy Gobert,"Gobert, Rudy",2013,Y,203497,rudy_gobert,1,UTA,Utah,jazz,1610612762,Jazz,2017
1354,Dan Godfread,"Godfread, Dan",1990,Y,76827,HISTADD_dan_godfread,0,,,,0,,1991
1355,Tom Gola,"Gola, Tom",1955,Y,76828,HISTADD_tom_gola,0,,,,0,,1965
1356,Ben Goldfaden,"Goldfaden, Ben",1946,Y,76829,HISTADD_ben_goldfaden,0,,,,0,,1946
1357,Anthony Goldwire,"Goldwire, Anthony",1995,Y,924,anthony_goldwire,0,,,,0,,2005
1358,Ryan Gomes,"Gomes, Ryan",2005,Y,101155,ryan_gomes,0,,,,0,,2013
1359,Glen Gondrezick,"Gondrezick, Glen",1977,Y,76830,HISTADD_glen_gondrezick,0,,,,0,,1982
1360,Grant Gondrezick,"Gondrezick, Grant",1986,Y,76831,HISTADD_grant_gondrezick,0,,,,0,,1988
1361,Drew Gooden,"Gooden, Drew",2002,Y,2400,drew_gooden,1,WAS,Washington,wizards,1610612764,Wizards,2015
1362,Gail Goodrich,"Goodrich, Gail",1965,Y,76832,HISTADD_gail_goodrich,0,,,,0,,1978
1363,Steve Goodrich,"Goodrich, Steve",2000,Y,1864,steve_goodrich,0,,,,0,,2002
1364,Archie Goodwin,"Goodwin, Archie",2013,Y,203462,archie_goodwin,1,PHX,Phoenix,suns,1610612756,Suns,2016
1365,Wilfred Goodwin,"Goodwin, Wilfred",1946,Y,76833,HISTADD_pop_goodwin,0,,,,0,,1947
1366,Aaron Gordon,"Gordon, Aaron",2014,Y,203932,aaron_gordon,1,ORL,Orlando,magic,1610612753,Magic,2017
1367,Ben Gordon,"Gordon, Ben",2004,Y,2732,ben_gordon,0,,,,0,,2014
1368,Drew Gordon,"Gordon, Drew",2014,Y,204079,drew_gordon,0,,,,0,,2014
1369,Eric Gordon,"Gordon, Eric",2008,Y,201569,eric_gordon,1,NOP,New Orleans,pelicans,1610612740,Pelicans,2017
1370,Lancaster Gordon,"Gordon, Lancaster",1984,Y,76834,HISTADD_lancaster_gordon,0,,,,0,,1987
1371,Paul Gordon,"Gordon, Paul",1949,Y,76835,HISTADD_paul_gordon,0,,,,0,,1949
1372,Marcin Gortat,"Gortat, Marcin",2007,Y,101162,marcin_gortat,1,WAS,Washington,wizards,1610612764,Wizards,2017
1373,Leo Gottlieb,"Gottlieb, Leo",1946,Y,76836,HISTADD_ace_gottlieb,0,,,,0,,1947
1374,Andrew Goudelock,"Goudelock, Andrew",2011,Y,202726,andrew_goudelock,1,HOU,Houston,rockets,1610612745,Rockets,2015
1375,Bato Govedarica,"Govedarica, Bato",1953,Y,76837,HISTADD_bato_govedarica,0,,,,0,,1953
1376,Joe Graboski,"Graboski, Joe",1948,Y,76838,HISTADD_grabbo_graboski,0,,,,0,,1961
1377,Ricky Grace,"Grace, Ricky",1993,Y,76839,HISTADD_ricky_grace,0,,,,0,,1993
1378,Greg Graham,"Graham, Greg",1993,Y,37,greg_graham,0,,,,0,,1997
1379,Joey Graham,"Graham, Joey",2005,Y,101121,joey_graham,0,,,,0,,2010
1380,Mal Graham,"Graham, Mal",1967,Y,76843,HISTADD_mal_graham,0,,,,0,,1968
1381,Orlando Graham,"Graham, Orlando",1988,Y,76841,HISTADD_orlando_graham,0,,,,0,,1988
1382,Paul Graham,"Graham, Paul",1991,Y,76842,HISTADD_paul_graham,0,,,,0,,1993
1383,Stephen Graham,"Graham, Stephen",2005,Y,101211,stephen_graham,0,,,,0,,2010
1384,Treveon Graham,"Graham, Treveon",2016,Y,1626203,treveon_graham,0,,,,0,,2017
1385,Jim Grandholm,"Grandholm, Jim",1990,Y,76844,HISTADD_jim_grandholm,0,,,,0,,1990
1386,Ronnie Grandison,"Grandison, Ronnie",1988,Y,97,ronnie_grandison,0,,,,0,,1995
1387,Danny Granger,"Granger, Danny",2005,Y,101122,danny_granger,0,,,,0,,2014
1388,Stewart Granger,"Granger, Stewart",1983,Y,76847,HISTADD_stewart_granger,0,,,,0,,1986
1389,Brian Grant,"Grant, Brian",1994,Y,258,brian_grant,0,,,,0,,2005
1390,Bud Grant,"Grant, Bud",1949,Y,76850,HISTADD_bud_grant,0,,,,0,,1950
1391,Gary Grant,"Grant, Gary",1988,Y,202,gary_grant,0,,,,0,,2000
1392,Greg Grant,"Grant, Greg",1989,Y,285,greg_grant,0,,,,0,,1995
1393,Harvey Grant,"Grant, Harvey",1988,Y,265,harvey_grant,0,,,,0,,1998
1394,Horace Grant,"Grant, Horace",1987,Y,270,horace_grant,0,,,,0,,2003
1395,Jerami Grant,"Grant, Jerami",2014,Y,203924,jerami_grant,1,PHI,Philadelphia,sixers,1610612755,76ers,2017
1396,Jerian Grant,"Grant, Jerian",2015,Y,1626170,jerian_grant,1,NYK,New York,knicks,1610612752,Knicks,2017
1397,Josh Grant,"Grant, Josh",1993,Y,76852,HISTADD_josh_grant,0,,,,0,,1993
1398,Paul Grant,"Grant, Paul",1998,Y,1514,paul_grant,0,,,,0,,2003
1399,Travis Grant,"Grant, Travis",1972,Y,76853,HISTADD_machinegun_grant,0,,,,0,,1973
1400,Don Grate,"Grate, Don",1949,Y,76854,HISTADD_buckeye_grate,0,,,,0,,1949
1401,Butch Graves,"Graves, Butch",1984,Y,76855,HISTADD_butch_graves,0,,,,0,,1984
1402,Aaron Gray,"Gray, Aaron",2007,Y,201189,aaron_gray,0,,,,0,,2013
1403,Devin Gray,"Gray, Devin",1996,Y,1070,devin_gray,0,,,,0,,1999
1404,Ed Gray,"Gray, Ed",1997,Y,1516,ed_gray,0,,,,0,,1998
1405,Evric Gray,"Gray, Evric",1996,Y,1026,evric_gray,0,,,,0,,1996
1406,Gary Gray,"Gray, Gary",1967,Y,76859,HISTADD_gary_gray,0,,,,0,,1967
1407,Josh Gray,"Gray, Josh",2017,Y,1627982,josh_gray,0,,,,0,,2017
1408,Leonard Gray,"Gray, Leonard",1974,Y,76860,HISTADD_leonard_gray,0,,,,0,,1976
1409,Stuart Gray,"Gray, Stuart",1984,Y,76861,HISTADD_stuart_gray,0,,,,0,,1990
1410,Sylvester Gray,"Gray, Sylvester",1988,Y,76862,HISTADD_sylvester_gray,0,,,,0,,1988
1411,Wyndol Gray,"Gray, Wyndol",1946,Y,76863,HISTADD_wyndol_gray,0,,,,0,,1947
1412,Jeff Grayer,"Grayer, Jeff",1988,Y,81,jeff_grayer,0,,,,0,,1997
1413,Bob Greacen,"Greacen, Bob",1969,Y,76865,HISTADD_bob_greacen,0,,,,0,,1970
1414,A.C. Green,"Green, A.C.",1985,Y,920,a.c._green,0,,,,0,,2000
1415,Danny Green,"Green, Danny",2009,Y,201980,danny_green,1,SAS,San Antonio,spurs,1610612759,Spurs,2017
1416,Devin Green,"Green, Devin",2005,Y,101209,devin_green,0,,,,0,,2005
1417,Draymond Green,"Green, Draymond",2012,Y,203110,draymond_green,1,GSW,Golden State,warriors,1610612744,Warriors,2017
1418,Erick Green,"Green, Erick",2014,Y,203475,erick_green,0,,,,0,,2015
1419,Gerald Green,"Green, Gerald",2005,Y,101123,gerald_green,1,MIA,Miami,heat,1610612748,Heat,2017
1420,JaMychal Green,"Green, JaMychal",2014,Y,203210,jamychal_green,1,MEM,Memphis,grizzlies,1610612763,Grizzlies,2017
1421,Jeff Green,"Green, Jeff",2007,Y,201145,jeff_green,1,LAC,LA,clippers,1610612746,Clippers,2017
1422,Johnny Green,"Green, Johnny",1959,Y,76867,HISTADD_johnny_green,0,,,,0,,1972
1423,Ken Green,"Green, Ken",1985,Y,76868,HISTADD_ken_green,0,,,,0,,1985
1424,Kenny Green,"Green, Kenny",1985,Y,76869,HISTADD_kenny_green,0,,,,0,,1986
1425,Lamar Green,"Green, Lamar",1969,Y,600011,HISTADD_lamar_green,0,,,,0,,1974
1426,Litterial Green,"Green, Litterial",1992,Y,1036,litterial_green,0,,,,0,,1998
1427,Luther Green,"Green, Luther",1972,Y,76872,HISTADD_luther_green,0,,,,0,,1972
1428,Mike Green,"Green, Mike",1976,Y,76873,HISTADD_mike_green,0,,,,0,,1979
1429,Rickey Green,"Green, Rickey",1977,Y,76874,HISTADD_rickey_green,0,,,,0,,1991
1430,Sean Green,"Green, Sean",1991,Y,76875,HISTADD_sean_green,0,,,,0,,1993
1431,Si Green,"Green, Si",1956,Y,76877,HISTADD_si_green,0,,,,0,,1965
1432,Sidney Green,"Green, Sidney",1983,Y,76876,HISTADD_sidney_green,0,,,,0,,1992
1433,Steve Green,"Green, Steve",1976,Y,76878,HISTADD_steve_green,0,,,,0,,1978
1434,Taurean Green,"Green, Taurean",2007,Y,201192,taurean_green,0,,,,0,,2007
1435,Tommy Green,"Green, Tommy",1978,Y,76879,HISTADD_tommy_green,0,,,,0,,1978
1436,Willie Green,"Green, Willie",2003,Y,2584,willie_green,0,,,,0,,2014
1437,Donte Greene,"Greene, Donte",2008,Y,201590,donte_greene,0,,,,0,,2012
1438,Orien Greene,"Greene, Orien",2005,Y,101158,orien_greene,0,,,,0,,2010
1439,Jerry Greenspan,"Greenspan, Jerry",1963,Y,76880,HISTADD_jerry_greenspan,0,,,,0,,1964
1440,David Greenwood,"Greenwood, David",1979,Y,76881,HISTADD_david_greenwood,0,,,,0,,1990
1441,Hal Greer,"Greer, Hal",1958,Y,76882,HISTADD_hal_greer,0,,,,0,,1972
1442,Lynn Greer,"Greer, Lynn",2006,Y,2696,lynn_greer,0,,,,0,,2006
1443,Gary Gregor,"Gregor, Gary",1968,Y,76883,HISTADD_gary_gregor,0,,,,0,,1972
1444,Claude Gregory,"Gregory, Claude",1985,Y,76884,HISTADD_claude_gregory,0,,,,0,,1987
1445,John Greig,"Greig, John",1982,Y,76885,HISTADD_john_greig,0,,,,0,,1982
1446,Norm Grekin,"Grekin, Norm",1953,Y,76886,HISTADD_norm_grekin,0,,,,0,,1953
1447,Kevin Grevey,"Grevey, Kevin",1975,Y,76887,HISTADD_kevin_grevey,0,,,,0,,1984
1448,Adrian Griffin,"Griffin, Adrian",1999,Y,1559,adrian_griffin,0,,,,0,,2007
1449,Blake Griffin,"Griffin, Blake",2009,Y,201933,blake_griffin,1,LAC,LA,clippers,1610612746,Clippers,2017
1450,Eddie Griffin,"Griffin, Eddie",2001,Y,2204,eddie_griffin,0,,,,0,,2006
1451,Greg Griffin,"Griffin, Greg",1977,Y,76888,HISTADD_greg_griffin,0,,,,0,,1977
1452,Paul Griffin,"Griffin, Paul",1976,Y,76889,HISTADD_paul_griffin,0,,,,0,,1982
1453,Taylor Griffin,"Griffin, Taylor",2009,Y,201981,taylor_griffin,0,,,,0,,2009
1454,Darrell Griffith,"Griffith, Darrell",1980,Y,76890,HISTADD_darrell_griffith,0,,,,0,,1990
1455,Chuck Grigsby,"Grigsby, Chuck",1954,Y,76891,HISTADD_chuck_grigsby,0,,,,0,,1954
1456,Derek Grimm,"Grimm, Derek",1997,Y,1575,derek_grimm,0,,,,0,,1997
1457,George Grimshaw,"Grimshaw, George",1946,Y,76893,HISTADD_woodie_grimshaw,0,,,,0,,1946
1458,Dick Groat,"Groat, Dick",1952,Y,76894,HISTADD_dick_groat,0,,,,0,,1952
1459,Bob Gross,"Gross, Bob",1975,Y,76895,HISTADD_bob_gross,0,,,,0,,1982
1460,Jerry Grote,"Grote, Jerry",1964,Y,76896,HISTADD_jerry_grote,0,,,,0,,1964
1461,Alex Groza,"Groza, Alex",1949,Y,76897,HISTADD_alex_groza,0,,,,0,,1950
1462,Anthony Grundy,"Grundy, Anthony",2005,Y,101219,anthony_grundy,0,,,,0,,2005
1463,Ernie Grunfeld,"Grunfeld, Ernie",1977,Y,76899,HISTADD_ernie_grunfeld,0,,,,0,,1985
1464,Gene Guarilia,"Guarilia, Gene",1959,Y,76900,HISTADD_gene_guarilia,0,,,,0,,1962
1465,Petur Gudmundsson,"Gudmundsson, Petur",1981,Y,76901,HISTADD_petur_gudmundsson,0,,,,0,,1988
1466,Richie Guerin,"Guerin, Richie",1956,Y,76902,HISTADD_richie_guerin,0,,,,0,,1969
1467,Tom Gugliotta,"Gugliotta, Tom",1992,Y,339,tom_gugliotta,0,,,,0,,2004
1468,Andres Guibert,"Guibert, Andres",1993,Y,76903,HISTADD_andres_guibert,0,,,,0,,1994
